fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;trueLabel;label1;label2;label3;label4;label5
12.7;0.6;0.65;2.3;0.063;6.0;25.0;0.9997;3.03;0.57;9.9;5;5.277035565238415;1.1652565831419404;5.456855065034411;4.009190378514326;5.278794853537356
12.0;0.37;0.76;4.2;0.066;7.0;38.0;1.0004;3.22;0.6;13.0;7;5.976313549891086;7.803799744793924;5.889558249402197;6.525194990986378;6.615948285634856
6.6;0.735;0.02;7.9;0.122;68.0;124.0;0.9994;3.47;0.53;9.9;5;4.783079712347486;1.5313231643538479;6.975992734389642;4.33902078450136;4.235134199092401
11.5;0.59;0.59;2.6;0.087;13.0;49.0;0.9988;3.18;0.65;11.0;6;5.1819090878087435;0.36903290699204927;3.9414555269078697;5.289452877877003;6.090676795791521
11.5;0.59;0.59;2.6;0.087;13.0;49.0;0.9988;3.18;0.65;11.0;6;5.663081817980012;-3.0319457043120988;3.697995891189977;6.465123305081326;5.820916988643115
8.7;0.765;0.22;2.3;0.064;9.0;42.0;0.9963;3.1;0.55;9.4;5;4.533848300490013;5.1307574191774385;5.772548062483983;5.7625658310172705;3.514230948218625
6.6;0.735;0.02;7.9;0.122;68.0;124.0;0.9994;3.47;0.53;9.9;5;6.17100686133999;3.002571911011203;4.60223941322626;3.6933110295524054;5.1002701873237335
7.7;0.26;0.3;1.7;0.059000000000000004;20.0;38.0;0.9949;3.29;0.47;10.8;6;5.151944023415559;-0.26860357236753263;4.39163627288162;5.625051661994544;5.125429137151517
12.2;0.48;0.54;2.6;0.085;19.0;64.0;1.0;3.1;0.61;10.5;6;4.531625704744784;5.082586465147897;5.001560132945944;8.930125512263505;4.478789943980844
11.4;0.6;0.49;2.7;0.085;10.0;41.0;0.9994;3.15;0.63;10.5;6;4.2399520751491355;1.0547255250707814;4.939008784329004;5.088616338581676;4.828697818159369
7.7;0.69;0.05;2.7;0.075;15.0;27.0;0.9974;3.26;0.61;9.1;5;5.60621084887173;0.8700599743708723;7.913897671121179;5.789971997404311;6.2172543573466275
8.7;0.31;0.46;1.4;0.059000000000000004;11.0;25.0;0.9966;3.36;0.76;10.1;6;4.777399871909732;9.797017379310919;4.18308925680279;1.8838956961017654;6.574319171219662
9.8;0.44;0.47;2.5;0.063;9.0;28.0;0.9981;3.24;0.65;10.8;6;7.0574817629455655;1.1707808460718274;4.156282905007355;2.9705821972156694;4.037293830120011
12.0;0.39;0.66;3.0;0.09300000000000001;12.0;30.0;0.9996;3.18;0.63;10.8;7;5.6821748382240305;1.7503922980437387;7.014114612722695;6.573941112135582;3.686236030651048
10.4;0.34;0.58;3.7;0.174;6.0;16.0;0.997;3.19;0.7;11.3;6;4.932872061678109;5.578422833850948;4.3001435317873185;2.7442307440603195;5.0397517333126025
12.5;0.46;0.49;4.5;0.07;26.0;49.0;0.9981;3.05;0.57;9.6;4;5.821671158281982;2.383616160297756;5.73930405137571;10.761714407915516;4.369514011413891
9.0;0.43;0.34;2.5;0.08;26.0;86.0;0.9987;3.38;0.62;9.5;6;3.790907798282987;4.29522041760016;5.394229007557772;8.291415781937149;5.656101099986003
9.1;0.45;0.35;2.4;0.08;23.0;78.0;0.9987;3.38;0.62;9.5;5;4.835476774518933;9.21838540834268;4.395286395593271;-0.9830058032144287;4.9444615149978155
7.1;0.735;0.16;1.9;0.1;15.0;77.0;0.9966;3.27;0.64;9.3;5;5.293097301146223;7.067069090359406;4.006756272978707;-0.9426377881612034;4.758653630261951
9.9;0.4;0.53;6.7;0.09699999999999999;6.0;19.0;0.9986;3.27;0.82;11.7;7;6.328061535721508;3.2022745419709313;5.320496315450291;1.5922854477760895;6.802774883825499
8.8;0.52;0.34;2.7;0.087;24.0;122.0;0.9982;3.26;0.61;9.5;5;5.039180567253438;0.5183889551113285;6.982608691394364;6.909195639859824;4.294347613444419
8.6;0.725;0.24;6.6;0.11699999999999999;31.0;134.0;1.0014;3.32;1.07;9.3;5;1.7694422007807713;13.455508469617902;6.871314503967397;2.6271253232984257;5.129922870512056
10.6;0.48;0.64;2.2;0.111;6.0;20.0;0.997;3.26;0.66;11.7;6;5.373411917354474;3.9924074161116274;7.026723353382497;3.006468091715476;5.885093974321326
7.0;0.58;0.12;1.9;0.091;34.0;124.0;0.9956;3.44;0.48;10.5;5;4.220681126657703;4.563866701658221;7.158764000321876;3.931984372874933;4.1157974301605
11.9;0.38;0.51;2.0;0.121;7.0;20.0;0.9996;3.24;0.76;10.4;6;5.041318416900967;5.045173383689884;3.407958982923897;5.323280846749617;6.046275766993457
6.8;0.77;0.0;1.8;0.066;34.0;52.0;0.9976;3.62;0.68;9.9;5;5.77428356150779;4.391345095825011;5.277884976570322;13.379632128863316;6.715100572356053
9.5;0.56;0.33;2.4;0.08900000000000001;35.0;67.0;0.9972;3.28;0.73;11.8;7;4.66806564438708;-0.35900229435891884;4.626671092060562;4.236497289673714;3.7768563017974763
6.6;0.84;0.03;2.3;0.059000000000000004;32.0;48.0;0.9952;3.52;0.56;12.3;7;5.094750512415045;-0.2980825373883311;6.789140762556846;2.8535675370848397;4.286459484435699
7.7;0.96;0.2;2.0;0.047;15.0;60.0;0.9955;3.36;0.44;10.9;5;6.418989499638704;9.353785392915587;4.717057654013427;6.0369590057459295;7.030882833768015
10.5;0.24;0.47;2.1;0.066;6.0;24.0;0.9978;3.15;0.9;11.0;7;3.2328493141687002;11.22878259021551;1.5574050628224616;8.775005145474069;3.892167154045823
7.7;0.96;0.2;2.0;0.047;15.0;60.0;0.9955;3.36;0.44;10.9;5;4.629991658420447;-1.419084744938952;7.222993417429162;2.6525128139385745;5.5984823941856865
6.6;0.84;0.03;2.3;0.059000000000000004;32.0;48.0;0.9952;3.52;0.56;12.3;7;6.533132186850107;7.152261041198816;6.8844706018368464;8.401979522962904;4.422421702022566
6.4;0.67;0.08;2.1;0.045;19.0;48.0;0.9949;3.49;0.49;11.4;6;4.889692307890585;5.822797587710638;4.908066024823319;7.243047088479224;4.451626487302493
9.5;0.78;0.22;1.9;0.077;6.0;32.0;0.9988;3.26;0.56;10.6;6;5.991673166608956;4.352752528750113;5.402315579734913;7.790027022679766;3.9346690195098333
9.1;0.52;0.33;1.3;0.07;9.0;30.0;0.9978;3.24;0.6;9.3;5;5.028264198456161;2.765058311803706;6.200721344801777;5.178723534607316;4.1864234161067735
12.8;0.84;0.63;2.4;0.08800000000000001;13.0;35.0;0.9997;3.1;0.6;10.4;6;4.917238931824641;10.087298643582201;5.447475580110379;4.307815284253232;5.686355927335615
10.5;0.24;0.47;2.1;0.066;6.0;24.0;0.9978;3.15;0.9;11.0;7;5.419048740543606;3.568248250802276;8.440225586510547;4.136415024866045;5.445824322386817
7.8;0.55;0.35;2.2;0.07400000000000001;21.0;66.0;0.9974;3.25;0.56;9.2;5;2.7663744226260736;9.797607749267993;4.736738235754773;8.970378002420482;4.599177544548549
11.9;0.37;0.69;2.3;0.078;12.0;24.0;0.9958;3.0;0.65;12.8;6;4.883667542248215;5.992187769830722;4.087344093358483;7.532602481247895;6.005776839572586
12.3;0.39;0.63;2.3;0.091;6.0;18.0;1.0004;3.16;0.49;9.5;5;4.745204155376776;3.8077049468035136;6.065524893459154;6.051399086105265;5.775002580364167
10.4;0.41;0.55;3.2;0.076;22.0;54.0;0.9996;3.15;0.89;9.9;6;5.916176280542868;0.8704179211003531;6.031791753008427;4.549056590490203;5.947682814741077
12.3;0.39;0.63;2.3;0.091;6.0;18.0;1.0004;3.16;0.49;9.5;5;4.317933777448065;8.540101651847635;5.66199139671329;9.794976488361517;6.002414109894277
8.0;0.67;0.3;2.0;0.06;38.0;62.0;0.9958;3.26;0.56;10.2;6;5.8047825248020075;-2.018450485201795;6.407868430624205;7.408702662313179;4.0107529711760215
11.1;0.45;0.73;3.2;0.066;6.0;22.0;0.9986;3.17;0.66;11.2;6;6.206556617547427;15.442056768388994;4.359850080500651;4.830927521234791;4.270705702880223
10.4;0.41;0.55;3.2;0.076;22.0;54.0;0.9996;3.15;0.89;9.9;6;4.539560734990411;8.805212326558504;3.7706440576316522;7.977970585457339;6.2007434952606175
7.0;0.62;0.18;1.5;0.062;7.0;50.0;0.9951;3.08;0.6;9.3;5;2.7886094584332946;1.7749442026361715;6.509221045680171;4.288098492292166;5.0504585389269
12.6;0.31;0.72;2.2;0.07200000000000001;6.0;29.0;0.9987;2.88;0.82;9.8;8;4.599885005244125;6.125059419464667;4.61875082033579;5.468283337099135;5.554420774131037
11.9;0.4;0.65;2.15;0.068;7.0;27.0;0.9988;3.06;0.68;11.3;6;4.325542378465402;-2.833838472515671;6.5303072932030055;1.3661666403235198;3.9654017803687287
15.6;0.685;0.76;3.7;0.1;6.0;43.0;1.0032;2.95;0.68;11.2;7;3.9344856298823183;15.020002138436933;4.013520476200839;2.7454002750319324;1.919707254654878
10.0;0.44;0.49;2.7;0.077;11.0;19.0;0.9963;3.23;0.63;11.6;7;6.348890300831286;2.0462196316902963;3.778772602574972;5.494627829588446;3.935412270367623
5.3;0.57;0.01;1.7;0.054000000000000006;5.0;27.0;0.9934;3.57;0.84;12.5;7;4.628620081855273;10.54973858312006;2.351943570310206;3.7169846782218032;4.58337030559451
9.5;0.735;0.1;2.1;0.079;6.0;31.0;0.9986;3.23;0.56;10.1;6;4.588787467602298;5.249288859275259;3.739459151367117;7.002387330603151;5.550214507404648
12.5;0.38;0.6;2.6;0.081;31.0;72.0;0.9996;3.1;0.73;10.5;5;6.0354208050575595;2.1310080550963484;7.566735460781823;7.725744707837483;4.365006544329284
9.3;0.48;0.29;2.1;0.127;6.0;16.0;0.9968;3.22;0.72;11.2;5;7.221784726917953;10.354782227605725;3.3120817956190627;7.022421321824631;4.146593877965534
8.6;0.53;0.22;2.0;0.1;7.0;27.0;0.9967;3.2;0.56;10.2;6;3.5870521908033233;3.6851080685134887;4.476367895844787;5.330250795105455;5.459963969451195
11.9;0.39;0.69;2.8;0.095;17.0;35.0;0.9994;3.1;0.61;10.8;6;4.75219742339869;5.837838452336528;6.037496431318376;4.266785012532627;4.714643528751255
11.9;0.39;0.69;2.8;0.095;17.0;35.0;0.9994;3.1;0.61;10.8;6;7.57542843034177;5.1348827581531635;4.627051540370841;6.211522240274735;5.049005403066028
8.4;0.37;0.53;1.8;0.413;9.0;26.0;0.9979;3.06;1.06;9.1;6;6.68062586582725;6.944144765984339;5.5116374250293525;6.72672836961497;5.909173421736572
6.8;0.56;0.03;1.7;0.084;18.0;35.0;0.9968;3.44;0.63;10.0;6;4.155951467603644;10.913246694870097;6.51899545718868;5.640170285740047;5.17640562639641
10.4;0.33;0.63;2.8;0.084;5.0;22.0;0.9998;3.26;0.74;11.2;7;4.378758522722043;0.7875540591149841;4.659944737400434;5.61560578906197;4.841344145532946
7.0;0.23;0.4;1.6;0.063;21.0;67.0;0.9952;3.5;0.63;11.1;5;3.8679355710871475;7.4230163093111;4.53477664939724;2.6997965367944716;3.956649466756449
11.3;0.62;0.67;5.2;0.086;6.0;19.0;0.9988;3.22;0.69;13.4;8;4.623013620006999;7.050811815973626;4.358962351668164;3.4676477999645847;5.353566869139689
8.9;0.59;0.39;2.3;0.095;5.0;22.0;0.9986;3.37;0.58;10.3;5;4.072106656336581;-5.218925645343402;3.503011192293144;5.259725567577593;6.756380707883133
9.2;0.63;0.21;2.7;0.09699999999999999;29.0;65.0;0.9988;3.28;0.58;9.6;5;6.463961118437295;3.253012437689465;2.572420160525725;1.8947245104513288;6.280843728816201
10.4;0.33;0.63;2.8;0.084;5.0;22.0;0.9998;3.26;0.74;11.2;7;3.5195715011092754;7.9324175111026625;4.009330018445088;6.569267184968059;4.498022949168058
11.6;0.58;0.66;2.2;0.07400000000000001;10.0;47.0;1.0008;3.25;0.57;9.0;3;4.799223528803816;5.532560280850247;4.946783266218942;4.35968239927935;5.406376388479417
9.2;0.43;0.52;2.3;0.083;14.0;23.0;0.9976;3.35;0.61;11.3;6;4.643479811830269;12.137022161399646;6.46315153654721;5.540786760044151;5.126829985739348
8.3;0.615;0.22;2.6;0.087;6.0;19.0;0.9982;3.26;0.61;9.3;5;4.878753271403459;2.894294807347246;4.274110287300296;2.1299612711452514;5.553939376423513
11.0;0.26;0.68;2.55;0.085;10.0;25.0;0.997;3.18;0.61;11.8;5;3.665804534510409;10.885916129966756;4.426720750488795;5.822658330028658;7.966031534237697
8.1;0.66;0.7;2.2;0.098;25.0;129.0;0.9972;3.08;0.53;9.0;5;4.1877312379040665;3.727497995491212;4.739199848806986;8.940410134679636;6.3036694477122115
11.5;0.315;0.54;2.1;0.084;5.0;15.0;0.9987;2.98;0.7;9.2;6;7.118738962558615;8.117160089122844;3.810418248203896;3.347737930745584;5.350587321676741
10.0;0.29;0.4;2.9;0.098;10.0;26.0;1.0006;3.48;0.91;9.7;5;6.446848383024097;-1.9637178352273512;2.3243366923243465;3.3313735357949392;5.1864019964692725
10.3;0.5;0.42;2.0;0.069;21.0;51.0;0.9982;3.16;0.72;11.5;6;4.994559613475043;4.46614469570414;4.76528183644827;2.8667485663285137;4.529218547754757
8.8;0.46;0.45;2.6;0.065;7.0;18.0;0.9947;3.32;0.79;14.0;6;4.851320614549096;13.422278362458782;6.295809139216324;8.689896253020521;4.129522842317051
11.4;0.36;0.69;2.1;0.09;6.0;21.0;1.0;3.17;0.62;9.2;6;4.862635032787118;6.384193817567454;7.039499091975623;10.252233952825486;4.416995135637192
8.7;0.82;0.02;1.2;0.07;36.0;48.0;0.9952;3.2;0.58;9.8;5;5.535387330815346;8.490976660011334;3.757812729289734;3.8416354214731694;5.20642765334633
13.0;0.32;0.65;2.6;0.09300000000000001;15.0;47.0;0.9996;3.05;0.61;10.6;5;6.158784654931616;8.029081319761383;5.000277603206981;3.154870615980948;4.765889778409984
9.6;0.54;0.42;2.4;0.081;25.0;52.0;0.997;3.2;0.71;11.4;6;4.1603157128952875;7.889939947736315;5.175742469030901;6.694398716721197;2.9663682171594954
12.5;0.37;0.55;2.6;0.083;25.0;68.0;0.9995;3.15;0.82;10.4;6;6.325891831587741;10.420041758792614;4.0484424346824985;7.373202810659772;6.0576248242700315
9.9;0.35;0.55;2.1;0.062;5.0;14.0;0.9971;3.26;0.79;10.6;5;5.938902743994156;1.1051705267740615;5.216529408439955;4.446416021612922;4.588573364129087
10.5;0.28;0.51;1.7;0.08;10.0;24.0;0.9982;3.2;0.89;9.4;6;5.181190118295889;6.942425912945618;5.183771742038811;3.953001959048719;4.605948890355896
9.6;0.68;0.24;2.2;0.087;5.0;28.0;0.9988;3.14;0.6;10.2;5;3.5197386697182833;9.426535668832598;4.342353793684492;5.350407898190761;5.291397784711855
9.3;0.27;0.41;2.0;0.091;6.0;16.0;0.998;3.28;0.7;9.7;5;4.952104865076648;0.5383523108420167;3.575191296282611;5.09082460655856;4.6928688642639536
10.4;0.24;0.49;1.8;0.075;6.0;20.0;0.9977;3.18;1.06;11.0;6;5.72312894456047;-1.11650307143114;5.6146549196585465;2.0992535931901366;3.9094540912592315
9.6;0.68;0.24;2.2;0.087;5.0;28.0;0.9988;3.14;0.6;10.2;5;5.992660846887813;2.9410031762202;4.060168749090571;4.9597541606552555;3.187275867459758
9.4;0.685;0.11;2.7;0.077;6.0;31.0;0.9984;3.19;0.7;10.1;6;6.221042259596665;9.078568842947641;6.857065938258424;6.759013230522825;4.562016013700516
10.6;0.28;0.39;15.5;0.069;6.0;23.0;1.0026;3.12;0.66;9.2;5;4.4060096713687145;2.409441090772957;4.250649026629164;7.7212113189756115;5.701851199333282
9.4;0.3;0.56;2.8;0.08;6.0;17.0;0.9964;3.15;0.92;11.7;8;1.7123132325604185;6.661945347464645;4.586164323602378;8.803694794950054;4.222293157905929
10.6;0.36;0.59;2.2;0.152;6.0;18.0;0.9986;3.04;1.05;9.4;5;2.8846792155339536;-2.929912506654481;3.3498867450832175;4.175964940022723;5.267487347577908
10.6;0.36;0.6;2.2;0.152;7.0;18.0;0.9986;3.04;1.06;9.4;5;1.9639598288745077;9.70160399093648;5.26526495129981;6.555175062891365;5.003545904207891
10.6;0.44;0.68;4.1;0.114;6.0;24.0;0.997;3.06;0.66;13.4;6;4.8500384941838925;1.4482440992548455;5.293465634494777;5.682545170017591;2.7300472541599583
10.2;0.67;0.39;1.9;0.054000000000000006;6.0;17.0;0.9976;3.17;0.47;10.0;5;5.136265015447702;2.89406184231841;5.91296342222992;5.060495596698521;3.66422059478849
10.2;0.67;0.39;1.9;0.054000000000000006;6.0;17.0;0.9976;3.17;0.47;10.0;5;5.32187591160845;-3.123129464143565;4.729015481062695;4.73897397964906;5.981419315722857
10.2;0.645;0.36;1.8;0.053;5.0;14.0;0.9982;3.17;0.42;10.0;6;4.920301790621984;-3.365166717490787;3.725904159838438;1.5862321445713672;5.50790870815153
11.6;0.32;0.55;2.8;0.081;35.0;67.0;1.0002;3.32;0.92;10.8;7;2.417779658081376;2.137708988250966;6.785721261728101;7.639871637303267;5.584497305298768
9.3;0.39;0.4;2.6;0.073;10.0;26.0;0.9984;3.34;0.75;10.2;6;3.9926565129898557;-0.4903138839697547;4.054433398421003;3.7762719413153714;5.348809848263027
9.3;0.775;0.27;2.8;0.078;24.0;56.0;0.9984;3.31;0.67;10.6;6;4.777545061310991;12.024736586437257;3.734491155610444;4.175022076072162;5.2870647374220425
9.2;0.41;0.5;2.5;0.055;12.0;25.0;0.9952;3.34;0.79;13.3;7;3.5197051333094587;-1.4574536490444174;4.591102308165456;6.367784959164503;6.876503013687797
8.9;0.4;0.51;2.6;0.052000000000000005;13.0;27.0;0.995;3.32;0.9;13.4;7;5.202184738114852;6.323374887875944;4.223395626054273;2.7365646754798156;4.790424883937516
8.7;0.69;0.31;3.0;0.086;23.0;81.0;1.0002;3.48;0.74;11.6;6;6.781956743128518;13.13942668003289;3.978172506579679;8.361456749937163;5.900018085923111
6.5;0.39;0.23;8.3;0.051;28.0;91.0;0.9952;3.44;0.55;12.1;6;3.643009846823989;6.182882967629401;5.471935010684312;5.836374521285116;4.557953108292704
10.7;0.35;0.53;2.6;0.07;5.0;16.0;0.9972;3.15;0.65;11.0;8;5.07550932217647;13.594304045728915;2.623402487510119;6.081663577855922;4.666968308374145
7.8;0.52;0.25;1.9;0.081;14.0;38.0;0.9984;3.43;0.65;9.0;6;5.2939862941787155;10.990939170178292;3.415481019091305;3.673008766302954;3.9988752413298636
7.2;0.34;0.32;2.5;0.09;43.0;113.0;0.9966;3.32;0.79;11.1;5;4.427314560068509;1.6120671011753327;3.7785712837103453;6.482468129845596;4.749684551877733
10.7;0.35;0.53;2.6;0.07;5.0;16.0;0.9972;3.15;0.65;11.0;8;6.768537998654579;10.985777688582564;4.96044208143267;5.625841575625259;7.060145959745979
8.7;0.69;0.31;3.0;0.086;23.0;81.0;1.0002;3.48;0.74;11.6;6;4.632306970328637;11.735759941777397;4.80785329504482;7.707210178951714;7.1616886193219464
7.8;0.52;0.25;1.9;0.081;14.0;38.0;0.9984;3.43;0.65;9.0;6;7.428084412738279;2.541187977944793;0.900018438354822;8.638492628948523;3.83538475415624
10.4;0.44;0.73;6.55;0.07400000000000001;38.0;76.0;0.9990000000000001;3.17;0.85;12.0;7;5.538926480740097;-3.8546445886324854;8.73273440557142;5.7575835983346835;5.836003436027312
10.4;0.44;0.73;6.55;0.07400000000000001;38.0;76.0;0.9990000000000001;3.17;0.85;12.0;7;7.065531683699654;8.462514596932103;3.87533959719519;4.601713916999658;2.361516068149944
10.5;0.26;0.47;1.9;0.078;6.0;24.0;0.9976;3.18;1.04;10.9;7;6.245261505771071;9.095531381375444;8.80779346018212;5.980834062377709;6.162343937141217
10.5;0.24;0.42;1.8;0.077;6.0;22.0;0.9976;3.21;1.05;10.8;7;5.475876643299069;5.508918165496257;5.326907385529292;6.659906947116493;7.536884758189814
10.2;0.49;0.63;2.9;0.07200000000000001;10.0;26.0;0.9968;3.16;0.78;12.5;7;4.065262126142814;9.779192195671163;5.473075113550218;5.338944442335519;4.805966117871998
10.4;0.24;0.46;1.8;0.075;6.0;21.0;0.9976;3.25;1.02;10.8;7;5.503690308606707;-1.3985158510344515;4.215826615554889;4.237337226467904;5.36398694769177
11.2;0.67;0.55;2.3;0.084;6.0;13.0;1.0;3.17;0.71;9.5;6;5.157639100191541;4.30425126646197;2.381083741094691;1.8460326849904725;5.651299665118341
10.0;0.59;0.31;2.2;0.09;26.0;62.0;0.9994;3.18;0.63;10.2;6;5.199678829827952;6.4310654000186345;6.031118193506256;5.40375316134518;5.057658688803346
13.3;0.29;0.75;2.8;0.084;23.0;43.0;0.9986;3.04;0.68;11.4;7;2.703850374002233;4.0581044899846646;2.942189981456421;6.231180241787948;4.257935191777062
12.4;0.42;0.49;4.6;0.073;19.0;43.0;0.9978;3.02;0.61;9.5;5;5.088015005193627;2.277339704953018;5.831073816026775;6.2293719388648485;4.521469480783849
10.0;0.59;0.31;2.2;0.09;26.0;62.0;0.9994;3.18;0.63;10.2;6;5.450055970873577;2.679685278564597;4.023330354452646;3.0667473490006874;5.136942226454916
10.7;0.4;0.48;2.1;0.125;15.0;49.0;0.998;3.03;0.81;9.7;6;5.28609624217577;6.704933702405149;3.4707868120714176;6.076258884081596;6.55930758479113
10.5;0.51;0.64;2.4;0.107;6.0;15.0;0.9973;3.09;0.66;11.8;7;5.5403885967878805;-0.49176961226655;5.97661667908924;5.295191500076796;2.0105818431879747
10.5;0.51;0.64;2.4;0.107;6.0;15.0;0.9973;3.09;0.66;11.8;7;3.6430100793296036;5.9997977541314516;6.079016014670202;1.8280771189887806;5.392151264228195
8.5;0.655;0.49;6.1;0.122;34.0;151.0;1.001;3.31;1.14;9.3;5;1.7105585605327112;9.998754858761464;4.976264289346071;2.521474694087404;5.352042953277946
12.5;0.6;0.49;4.3;0.1;5.0;14.0;1.001;3.25;0.74;11.9;6;5.586092967003171;-1.7190172826776795;3.249033366134702;0.650223188207093;4.22436285783874
10.4;0.61;0.49;2.1;0.2;5.0;16.0;0.9994;3.16;0.63;8.4;3;5.308306743338624;6.42786004111079;4.337684273043945;7.878355736041009;3.2620674690425377
10.9;0.21;0.49;2.8;0.08800000000000001;11.0;32.0;0.9972;3.22;0.68;11.7;6;5.811202153436833;1.6531167709107843;6.449679116401926;9.191071908688606;4.6681973698346475
7.3;0.365;0.49;2.5;0.08800000000000001;39.0;106.0;0.9966;3.36;0.78;11.0;5;4.229547677379295;14.190560835297932;4.608858436701297;5.874831393973238;3.518231361989022
9.8;0.25;0.49;2.7;0.08800000000000001;15.0;33.0;0.9982;3.42;0.9;10.0;6;4.8168744467251425;0.409868060244154;5.144680950200057;6.814200157122252;5.395884755548165
7.6;0.41;0.49;2.0;0.08800000000000001;16.0;43.0;0.998;3.48;0.64;9.1;5;5.927814149433337;6.531472516029511;5.363785745076982;9.259851107983977;5.530575285821105
8.2;0.39;0.49;2.3;0.099;47.0;133.0;0.9979;3.38;0.99;9.8;5;5.660885478028783;11.339226732938116;6.729100956978184;3.2677166652060694;4.487706381695725
9.3;0.4;0.49;2.5;0.085;38.0;142.0;0.9978;3.22;0.55;9.4;5;5.371969227554278;8.618801367825423;5.461734955796123;3.8579146504573716;1.4570508865325178
9.2;0.43;0.49;2.4;0.086;23.0;116.0;0.9976;3.23;0.64;9.5;5;4.183533623283726;4.480566729019244;4.911725928739489;4.13681847399424;2.6574407220796226
10.4;0.64;0.24;2.8;0.105;29.0;53.0;0.9998;3.24;0.67;9.9;5;5.518908831679626;7.0450574858352235;4.903713618194604;6.359422682291168;6.221955485564418
7.3;0.365;0.49;2.5;0.08800000000000001;39.0;106.0;0.9966;3.36;0.78;11.0;5;5.485324367225432;5.936956720288337;1.312955017932064;9.092922026903212;7.363124488521037
7.0;0.38;0.49;2.5;0.09699999999999999;33.0;85.0;0.9962;3.39;0.77;11.4;6;2.044527281542388;3.3942510357419744;4.952841337631703;8.949533436533963;3.8543164711923357
8.2;0.42;0.49;2.6;0.084;32.0;55.0;0.9988;3.34;0.75;8.7;6;3.8515493138519927;2.9623621185069666;3.973841933885474;-0.7539202283842021;3.2536699774697193
9.9;0.63;0.24;2.4;0.077;6.0;33.0;0.9974;3.09;0.57;9.4;5;4.168526898687403;10.674337670110646;3.8229608594983335;2.48211927082738;5.7761167167135525
9.1;0.22;0.24;2.1;0.078;1.0;28.0;0.9990000000000001;3.41;0.87;10.3;6;6.512801824029172;1.5379541464962228;3.3653819169396924;-0.6888455831217177;5.882013880196875
11.9;0.38;0.49;2.7;0.098;12.0;42.0;1.0004;3.16;0.61;10.3;5;3.7241931099927044;7.965978556819701;4.890536786690162;4.187504672319069;4.161578493637622
11.9;0.38;0.49;2.7;0.098;12.0;42.0;1.0004;3.16;0.61;10.3;5;4.7273329577616074;10.282333985203135;5.958504350042789;1.9844223485364716;3.7527845309262435
10.3;0.27;0.24;2.1;0.07200000000000001;15.0;33.0;0.9956;3.22;0.66;12.8;6;6.192005318573605;4.726836378039431;5.020586664718611;2.016395858057223;5.565325189172891
10.0;0.48;0.24;2.7;0.102;13.0;32.0;1.0;3.28;0.56;10.0;6;4.892195664770165;-0.8423626715102683;2.922087882131168;2.4435691407611997;4.277658259221678
9.1;0.22;0.24;2.1;0.078;1.0;28.0;0.9990000000000001;3.41;0.87;10.3;6;2.625662334214348;6.106118626666341;5.74849927565173;1.4689219234642552;4.625055426980261
9.9;0.63;0.24;2.4;0.077;6.0;33.0;0.9974;3.09;0.57;9.4;5;3.279988001487165;5.644915354566896;4.81531891874818;12.300248287642251;4.58747733769191
8.1;0.825;0.24;2.1;0.084;5.0;13.0;0.9972;3.37;0.77;10.7;6;3.975125073097705;1.3536320534218462;4.690219034845834;11.597941850723553;6.471618124751543
12.9;0.35;0.49;5.8;0.066;5.0;35.0;1.0014;3.2;0.66;12.0;7;3.0083543342441006;3.1232649555882466;4.635160112608337;5.0868026355130285;5.049129498481451
11.2;0.5;0.74;5.15;0.1;5.0;17.0;0.9996;3.22;0.62;11.2;5;7.98440824169625;1.3670333646132131;5.399311031477132;5.3121453614982235;3.7460925223378077
9.2;0.59;0.24;3.3;0.10099999999999999;20.0;47.0;0.9988;3.26;0.67;9.6;5;2.9437270232189165;3.6747423214217845;4.2566722755490245;3.5295020576348612;4.718159497901052
9.5;0.46;0.49;6.3;0.064;5.0;17.0;0.9988;3.21;0.73;11.0;6;6.614311277277048;11.433085070295657;2.1366462963703396;4.50615500134701;5.682461098816508
9.3;0.715;0.24;2.1;0.07;5.0;20.0;0.9966;3.12;0.59;9.9;5;6.990996237040697;3.047266376259647;5.900414207865397;6.142900017350353;5.839880290300097
11.2;0.66;0.24;2.5;0.085;16.0;53.0;0.9993;3.06;0.72;11.0;6;3.081375305244314;9.087936746020155;3.4962872435834935;7.073492971172003;4.154055363508339
14.3;0.31;0.74;1.8;0.075;6.0;15.0;1.0008;2.86;0.79;8.4;6;4.589160758217925;8.59076536380322;7.462079125230053;3.6129717288527496;6.462109599962337
9.1;0.47;0.49;2.6;0.094;38.0;106.0;0.9982;3.08;0.59;9.1;5;5.442814198709341;4.547544325791012;3.608688994657522;7.213739397124981;6.759636228634351
7.5;0.55;0.24;2.0;0.078;10.0;28.0;0.9983;3.45;0.78;9.5;6;4.974440602774684;12.635972950018159;1.392928754263842;7.598805666064248;4.024506223317981
10.6;0.31;0.49;2.5;0.067;6.0;21.0;0.9987;3.26;0.86;10.7;6;2.8015893691885427;11.461028450797404;2.2343435018838553;8.380702278086424;6.370590378305154
12.4;0.35;0.49;2.6;0.079;27.0;69.0;0.9994;3.12;0.75;10.4;6;5.88423534784452;6.220149813924859;9.825946197864395;6.117822093991031;3.642134799633367
